"data_input","input_id","type","drug","input_markers"
"rna","solid_NSC.207895","solid","NSC.207895","NSC.207895.st-NVP.BEZ235.st-RDEA119.st-Bortezomib.st-vincristine.st-Parthenolide.st-cabozantinib.st-momelotinib.st-necrosulfonamide.st-spautin.1.st-avicin.D.st-YM.155.st-SN.38.st-DBeQ.st-SCH.79797.st-neratinib.st-AZD0530.st-CD.1530.st-Cetuximab.st-GSK.650394.st-BIBW2992.st-NVP.231.st-Bosutinib.st-Compound.23.citrate.st-Erlotinib.st-Ispinesib.Mesylate.st-OSU.03012.st-barasertib.st-lapatinib.st-Merck60.st-Methotrexate.st-epigallocatechin.3.monogallate.st-Gefitinib.st-ZM.447439.st-embelin.st"
"rna","solid_NSC48300","solid","NSC48300","canertinib.st-tamatinib.st-temsirolimus.st-GW843682X.st-GSK2126458.st-QL.XII.47.st-PHA.793887.st-hyperforin.st-NSC632839.st-MLN4924.st-SID.26681509.st-QL.X.138.st-OSI.027.st-FQI.2.st-SNX.2112.st-KPT185.st-TW.37.st-AM.580.st-WZ3105.st-Ch.55.st-alisertib.st-importazole.st-Elesclomol.st-MK.1775.st-Mitomycin.C.st-GSK.1904529A.st-MLN2238.st-AP.24534.st-FK866.st-LRRK2.IN.1.st-PD.0332991.st"
"rna","solid_NSC632839","solid","NSC632839","tamatinib.st-canertinib.st-EKB.569.st-GSK2126458.st-BMS.754807.st-NSC632839.st-KPT185.st-FK866.st-Camptothecin.st-SB52334.st-RAF265.st-PF.3758309.st-AZD8055.st-GMX.1778.st"
"rna","solid_Nutlin.3","solid","Nutlin.3","Cytarabine.st-SCH.529074.st-AEW541.st-Vandetanib.st-LY317615.st-Merck60.st-tosedostat.st-NVP.BSK805.st-KU.0063794.st-GW.441756.st-LE.135.st-SN.38.st-CX.5461.st-Irinotecan.st-BX.795.st-SB.431542.st-JQ12.st"
"rna","solid_NVP.231","solid","NVP.231","NVP.231.st-GSK.3.inhibitor.IX.st-Compound.23.citrate.st-EKB.569.st-BYL.719.st-CR.1.31B.st-AM.580.st-THZ.2.102.1.st-XL.184.st-Bleomycin.st-avicin.D.st-dinaciclib.st-PD318088.st-BX.795.st"
"rna","solid_NVP.ADW742","solid","NVP.ADW742","NVP.ADW742.st-GSK2126458.st-EKB.569.st-SCH.529074.st-Gefitinib.st-canertinib.st-TW.37.st-CD.1530.st-NVP.BSK805.st-WZ8040.st-tamatinib.st-spautin.1.st-Topotecan.st-SN.38.st-FK866.st-NVP.BEZ235.st-CX.5461.st-NSC.207895.st"
"rna","solid_NVP.BEZ235","solid","NVP.BEZ235","NVP.BEZ235.st-NSC.207895.st-LE.135.st-BX.795.st-SN.38.st-AZD8055.st-Midostaurin.st-EKB.569.st-BMS.754807.st-Cytarabine.st-SCH.79797.st-epigallocatechin.3.monogallate.st-BIRB.0796.st-AZD0530.st"
"rna","solid_NVP.BSK805","solid","NVP.BSK805","NVP.BSK805.st-NVP.ADW742.st-Obatoclax.Mesylate.st-SCH.529074.st-Gefitinib.st-tosedostat.st-GSK.3.inhibitor.IX.st-CX.5461.st-Bleomycin.st-NVP.BEZ235.st-SB.431542.st-Topotecan.st-spautin.1.st-NSC.207895.st"
"rna","solid_Obatoclax Mesylate","solid","Obatoclax Mesylate","Obatoclax.Mesylate.st-EKB.569.st-Vorinostat.st-KU.0063794.st-Doxorubicin.st-GSK2126458.st-PI.103.st-NVP.ADW742.st-etoposide.st-brefeldin.A.st-narciclasine.st-BX.795.st-LE.135.st-SB.431542.st-VX.11e.st-BHG712.st-PIK.93.st-NSC.207895.st"
"rna","solid_OSI.027","solid","OSI.027","QL.XII.47.st-OSI.027.st-canertinib.st-Elesclomol.st-tamatinib.st-temsirolimus.st-NSC632839.st-QL.X.138.st-GSK2126458.st-AT.7519.st-Camptothecin.st-PD.0332991.st-Topotecan.st-Mitomycin.C.st-MLN2238.st-FH535.st-birinapant.st"
"rna","solid_OSI.930","solid","OSI.930","AEW541.st-BMS.345541.st-BX.912.st-dacarbazine.st-KIN001.102.st-NG.25.st-simvastatin.st-tipifarnib.st-GSK1070916.st-SNS.032.st-ML210.st-Pazopanib.st-CP466722.st-KIN001.244.st-pazopanib.st-foretinib.st-Genentech.Cpd.10.st-CEP.701.st-niclosamide.st-XL.184.st-cediranib.st-TPCA.1.st-AS601245.st-lovastatin.st-ABT.737.st-AR.42.st-FK866.st-GMX.1778.st-CUDC.101.st-ouabain.st-X17.AAG.st-PD.0332991.st-TAE684.st-CR.1.31B.st-AA.COCF3.st-austocystin.d.st-BYL.719.st-Vinorelbine.st-ibrutinib.st"
"rna","solid_OSU.03012","solid","OSU.03012","Ispinesib.Mesylate.st-OSU.03012.st-Epothilone.B.st-Gefitinib.st-BYL.719.st-leptomycin.B.st-MLN4924.st-TKI258.st-Doxorubicin.st-AUY922.st-CD.1530.st-paclitaxel.st-thapsigargin.st-LAQ824.st-purmorphamine.st-Panobinostat.st-RDEA119.st-cucurbitacin.I.st-dabrafenib.st-GMX.1778.st-PIK.93.st-fluvastatin.st-KX2.391.st-AS605240.st-Bortezomib.st-ZSTK474.st"
"rna","solid_ouabain","solid","ouabain","ouabain.st-KU.0063794.st-alvocidib.st-tosedostat.st-niclosamide.st-GSK.3.inhibitor.IX.st-Gefitinib.st-Cisplatin.st-LRRK2.IN.1.st-AZD4547.st-SB.431542.st-QL.X.138.st-isoevodiamine.st-YM201636.st"
"rna","solid_Oxaliplatin","solid","Oxaliplatin","hyperforin.st-CD.1530.st-SNX.2112.st-QL.X.138.st-LE.135.st-KU.0060648.st-KPT185.st-Bleomycin.st-MP470.st-AS601245.st-GMX.1778.st-LFM.A13.st-GSK.1904529A.st-CAY10618.st"
"rna","solid_pac.1","solid","pac.1","SNX.2112.st-ciclopirox.st-CD.1530.st-Epothilone.B.st-QS11.st-AUY922.st-Lisitinib.st-PL.DI.st-Compound.7d.cis.st-phloretin.st-GMX.1778.st-vincristine.st-BI.2536.st-SB.743921.st"
"rna","solid_paclitaxel","solid","paclitaxel","Vinblastine.st-X5.FU.st-dinaciclib.st-JQ.1.st-alvocidib.st-paclitaxel.st-Cytarabine.st-HBX.41108.st-WZ4002.st-VX.11e.st-ETP.46464.st-AZD.7545.st-methylstat.st-foretinib.st"
"rna","solid_Panobinostat","solid","Panobinostat","Panobinostat.st-I.BET151.st-Vorinostat.st-MLN2238.st-AZD4547.st-LFM.A13.st-Bortezomib.st-VX.11e.st-TW.37.st-CD.1530.st-FQI.2.st-SB52334.st-oligomycin.a.st-PF.184.st"
"rna","solid_parbendazole","solid","parbendazole","SB.743921.st-RAF265.st-parbendazole.st-rigosertib.st-prima.1.st-belinostat.st-ouabain.st-triazolothiadiazine.st-pazopanib.st-AT7867.st-MK.1775.st-AZD7762.st-ABT.263.st-PD318088.st-BAY.61.3606.st-Vinorelbine.st-JNK.9L.st-AUY922.st-EKB.569.st-Epothilone.B.st-Bleomycin.st"
"rna","solid_Parthenolide","solid","Parthenolide","Parthenolide.st-cabozantinib.st-necrosulfonamide.st-momelotinib.st-lovastatin.st-ouabain.st-RDEA119.st-Panobinostat.st-dabrafenib.st-spautin.1.st-Irinotecan.st-Bortezomib.st-NSC.207895.st-cediranib.st-I.BET151.st-cucurbitacin.I.st-silmitasertib.st-fluvastatin.st-NVP.BEZ235.st-ML162.st-KX2.391.st-vincristine.st-DBeQ.st-XL.184.st-simvastatin.st-ETP.46464.st-Pazopanib.st-SN.38.st-CAY10603.st-pluripotin.st-Compound.23.citrate.st-NVP.231.st-BIBW2992.st-neratinib.st-Bosutinib.st-AT13387.st-epigallocatechin.3.monogallate.st-SCH.79797.st-Ispinesib.Mesylate.st-ZM.447439.st-OSU.03012.st-BMS.754807.st-narciclasine.st"
"rna","solid_Pazopanib","solid","Pazopanib","Midostaurin.st-Pazopanib.st-STF.31.st-AZD8055.st-GMX.1778.st-GSK461364.st-Bleomycin.st-Gemcitabine.st-quizartinib.st-BMS.345541.st-GSK429286A.st-lovastatin.st-NG.25.st-TPCA.1.st-dacarbazine.st-FK866.st-spautin.1.st-CEP.701.st-cediranib.st-CAY10618.st-necrosulfonamide.st-birinapant.st-AS601245.st-CP466722.st-JQ12.st-bardoxolone.methyl.st-AR.42.st-AZD0530.st-AT13387.st-AM.580.st-X17.AAG.st-lapatinib.st-BIBW2992.st-ibrutinib.st"
"rna","solid_PD.0325901","solid","PD.0325901","PD.0325901.st-omacetaxine.mepesuccinate.st-brefeldin.A.st-thapsigargin.st-Obatoclax.Mesylate.st-shikonin.st-JNK.9L.st-SB.431542.st-CD.437.st-X3.Cl.AHPC.st-salermide.st-triptolide.st-PL.DI.st-Irinotecan.st"
"rna","solid_PD318088","solid","PD318088","PD318088.st-AZD7762.st-phloretin.st-SNS.032.st-TG.101348.st-Genentech.Cpd.10.st-KIN001.102.st-CP466722.st-AT7867.st-TPCA.1.st-triazolothiadiazine.st-belinostat.st-NVP.BSK805.st-ABT.263.st-ABT.737.st-OSI.027.st-Elesclomol.st-CEP.701.st-KU.0060648.st-I.BET.762.st-PF.184.st-NG.25.st-parbendazole.st-AT.7519.st-Sunitinib.st-ISOX.st-KIN001.244.st-BMS.345541.st-JW.7.24.1.st-Vinorelbine.st-AUY922.st-Mitomycin.C.st-Epothilone.B.st-QS11.st-GSK.650394.st-X17.AAG.st-AA.COCF3.st-phenformin.st"
"rna","solid_PF.184","solid","PF.184","ABT.263.st-PF.184.st-BI.2536.st-SID.26681509.st-GW843682X.st-temsirolimus.st-KU.0060648.st-TG.101348.st-AZD7762.st-YM201636.st-nakiterpiosin.st-NVP.BSK805.st-AM.580.st-PF.573228.st-JQ.1.st-GSK.3.inhibitor.IX.st-AT.7519.st-TW.37.st-apicidin.st-ISOX.st-MP470.st-Bleomycin.st-LFM.A13.st-GSK.650394.st-BAY.61.3606.st-GSK.1904529A.st-QS11.st"
"rna","solid_PF.562271","solid","PF.562271","PF.562271.st-Lisitinib.st-SMER.3.st-Midostaurin.st-UNC0638.st-quizartinib.st-JQ12.st-LFM.A13.st-Gemcitabine.st-SCH.79797.st-AM.580.st-AZD0530.st-alisertib.st-FQI.2.st-lapatinib.st-neratinib.st"
"rna","solid_PF.573228","solid","PF.573228","PHA.793887.st-SID.26681509.st-GW843682X.st-NVP.ADW742.st-AM.580.st-KU.0060648.st-PF.573228.st-JQ.1.st-MK.1775.st-Gefitinib.st-TW.37.st-X5.FU.st-NVP.BSK805.st-GSK.1904529A.st-FK866.st-Bleomycin.st-BAY.61.3606.st-CAY10618.st-GMX.1778.st-Mitomycin.C.st"
"rna","solid_PHA.793887","solid","PHA.793887","PHA.793887.st-alvocidib.st-indisulam.st-NVP.ADW742.st-WZ8040.st-X5.FU.st-alisertib.st-Doxorubicin.st-QL.X.138.st-JQ.1.st-PF.573228.st-GSK2126458.st-Ispinesib.Mesylate.st-SNX.2112.st-paclitaxel.st-Gemcitabine.st-quizartinib.st-AZD8055.st-FK866.st-JQ12.st-CAY10618.st-GMX.1778.st"
"rna","solid_phenformin","solid","phenformin","phenformin.st-Vinorelbine.st-GSK.1904529A.st-QS11.st-MLN2238.st-LFM.A13.st-JNK.9L.st-KU.0060648.st-MK.1775.st-CD.1530.st-Topotecan.st-SNS.032.st-YM201636.st-TG.101348.st"
"rna","solid_phloretin","solid","phloretin","AZD7762.st-phloretin.st-OSI.027.st-nakiterpiosin.st-Genentech.Cpd.10.st-pazopanib.st-ABT.737.st-CP466722.st-Elesclomol.st-BX.912.st-triazolothiadiazine.st-XL.184.st-parbendazole.st-SNS.032.st-TPCA.1.st-belinostat.st-RAF265.st-NG.25.st-AT.7519.st-GSK1070916.st-MK.1775.st-AT7867.st-KIN001.102.st-ZSTK474.st-Vinorelbine.st-PD.0332991.st-Mitomycin.C.st-AUY922.st-BAY.61.3606.st-QS11.st-Cetuximab.st-X17.AAG.st-GSK.1904529A.st-CR.1.31B.st"
"rna","solid_PI.103","solid","PI.103","PI.103.st-Merck60.st-niclosamide.st-alisertib.st-MP470.st-GSK2126458.st-Vandetanib.st-BX.795.st-birinapant.st-MLN2238.st-momelotinib.st-SB.431542.st-SN.38.st-LE.135.st"
"rna","solid_pifithrin.alpha","solid","pifithrin.alpha","HBX.41108.st-nakiterpiosin.st-GSK.3.inhibitor.IX.st-marinopyrrole.A.st-purmorphamine.st-PL.DI.st-LFM.A13.st-clofarabine.st-Cytarabine.st-BAY.61.3606.st-GSK.650394.st-SNX.2112.st-FH535.st-TKI258.st"
"rna","solid_PIK.93","solid","PIK.93","JW.74.st-Cisplatin.st-I.BET.762.st-marinopyrrole.A.st-AZD7762.st-parbendazole.st-Rapamycin.st-BHG712.st-triazolothiadiazine.st-nakiterpiosin.st-AZD4547.st-AS605240.st-belinostat.st-GSK1059615.st-ZSTK474.st-ISOX.st-purmorphamine.st-PIK.93.st-Sunitinib.st-Elesclomol.st-isoevodiamine.st-Genentech.Cpd.10.st-importazole.st-ABT.263.st-fluvastatin.st-YM.155.st-pluripotin.st-AUY922.st-Cetuximab.st-GSK.650394.st-JNK.9L.st-Doxorubicin.st-OSU.03012.st-ZM.447439.st-Vinorelbine.st-Epothilone.B.st-leptomycin.B.st-QS11.st-Tipifarnib.st-TKI258.st-thapsigargin.st-HG.6.64.1.st-Ispinesib.Mesylate.st-AKT.inhibitor.VIII.st-Methotrexate.st-BAY.61.3606.st-embelin.st-paclitaxel.st-Obatoclax.Mesylate.st"
"rna","solid_piperlongumine","solid","piperlongumine","ETP.46464.st-PL.DI.st-methylstat.st-GW843682X.st-GSK269962A.st-vincristine.st-ouabain.st-Panobinostat.st-rigosertib.st-SID.26681509.st-X3.Cl.AHPC.st-GSK1120212.st-nakiterpiosin.st-OSI.027.st-RAF265.st-cediranib.st-necrosulfonamide.st-NSC632839.st-KX2.391.st-dabrafenib.st-Elesclomol.st-ML210.st-prima.1.st-purmorphamine.st-RDEA119.st-Cetuximab.st-TKI258.st-SCH.79797.st-ciclopirox.st-GSK.650394.st-Methotrexate.st-BYL.719.st"
"rna","solid_PL.DI","solid","PL.DI","PL.DI.st-vincristine.st-apicidin.st-SID.26681509.st-GW843682X.st-AZD4547.st-PHA.793887.st-SB52334.st-CD.1530.st-ciclopirox.st-VX.11e.st-BYL.719.st-Cetuximab.st-Tipifarnib.st"
"rna","solid_pluripotin","solid","pluripotin","pluripotin.st-ISOX.st-Bortezomib.st-hyperforin.st-apicidin.st-QL.X.138.st-KU.0060648.st-AZD7762.st-KX2.391.st-YM.155.st-canertinib.st-NVP.BSK805.st-avicin.D.st-PHA.793887.st-WP1130.st-ZSTK474.st-Vandetanib.st-CI.1040.st-nakiterpiosin.st-BAY.61.3606.st-MP470.st-GSK.1904529A.st-GSK.650394.st-Epothilone.B.st-Tipifarnib.st-Bleomycin.st"
"rna","solid_PLX4720","solid","PLX4720","SB52334.st-Topotecan.st-FH535.st-AS601245.st-TKI258.st-GSK.650394.st-Tipifarnib.st-apicidin.st-AZD4547.st-PL.DI.st-silmitasertib.st-NSC23766.st-NSC632839.st-pluripotin.st"
"rna","solid_purmorphamine","solid","purmorphamine","AZD4547.st-purmorphamine.st-ZSTK474.st-RDEA119.st-Bortezomib.st-NSC23766.st-PIK.93.st-JW.74.st-apicidin.st-marinopyrrole.A.st-HBX.41108.st-PL.DI.st-pluripotin.st-dabrafenib.st-AS605240.st-nakiterpiosin.st-silmitasertib.st-ISOX.st-GSK1059615.st-methylstat.st-fluvastatin.st-Cisplatin.st-momelotinib.st-Dasatinib.st-Rapamycin.st-vincristine.st-isoevodiamine.st-Sunitinib.st-Panobinostat.st-TKI258.st-OSU.03012.st-clofarabine.st-Ispinesib.Mesylate.st-thapsigargin.st-Cetuximab.st-GSK.650394.st-paclitaxel.st-LAQ824.st-Epothilone.B.st-FH535.st-Tipifarnib.st-Doxorubicin.st-JNK.9L.st-omacetaxine.mepesuccinate.st-AUY922.st-HG.6.64.1.st"
"rna","solid_PX.12","solid","PX.12","GSK.3.inhibitor.IX.st-Merck60.st-epigallocatechin.3.monogallate.st-Gefitinib.st-ouabain.st-GW843682X.st-PL.DI.st-CI.1040.st-BX.795.st-GSK690693.st-Vinblastine.st-QL.X.138.st-Bosutinib.st-Bleomycin.st"
"rna","solid_pyrazolanthrone","solid","pyrazolanthrone","TW.37.st-NVP.ADW742.st-PF.573228.st-NVP.BSK805.st-TG.101348.st-NSC632839.st-ABT.263.st-tamatinib.st-PF.184.st-KU.0060648.st-importazole.st-WP1130.st-Gefitinib.st-GSK2126458.st-canertinib.st-JQ.1.st-quizartinib.st-SCH.529074.st-CD.1530.st-GSK.3.inhibitor.IX.st-AZD.7545.st-ibrutinib.st-Mitomycin.C.st-GSK.650394.st-HBX.41108.st-BAY.61.3606.st-MLN2238.st"
"rna","solid_QL.X.138","solid","QL.X.138","QL.XII.47.st-QL.X.138.st-tamatinib.st-canertinib.st-temsirolimus.st-AT.7519.st-KPT185.st-OSI.027.st-SNX.2112.st-PHA.793887.st-Camptothecin.st-Mitomycin.C.st-AP.24534.st-quizartinib.st-Vorinostat.st-Gemcitabine.st-Bryostatin.1.st"
"rna","solid_QL.XI.92","solid","QL.XI.92","ciclopirox.st-Topotecan.st-SB52334.st-Compound.23.citrate.st-tosedostat.st-lapatinib.st-PF.3758309.st-silmitasertib.st-quizartinib.st-salermide.st-SMER.3.st-CX.5461.st-Midostaurin.st-Vinblastine.st"
"rna","solid_QL.XII.47","solid","QL.XII.47","QL.XII.47.st-QL.X.138.st-canertinib.st-temsirolimus.st-PHA.793887.st-tamatinib.st-AT.7519.st-KPT185.st-GSK2126458.st-WZ3105.st-hyperforin.st-OSI.027.st-Camptothecin.st-quizartinib.st-Mitomycin.C.st-birinapant.st-CD.437.st-AP.24534.st-Topotecan.st"
"rna","solid_QS11","solid","QS11","phenformin.st-QS11.st-quizartinib.st-Gefitinib.st-CD.1530.st-AUY922.st-Methotrexate.st-Compound.7d.cis.st-WZ3105.st-AT.7519.st-PF.3758309.st-temsirolimus.st-AZD7762.st-QL.X.138.st"
"rna","solid_Rapamycin","solid","Rapamycin","erastin.st-AZD8055.st-Rapamycin.st-UNC0638.st-NVP.BEZ235.st-KX2.391.st-nakiterpiosin.st-PF.3758309.st-SB.743921.st-BAY.61.3606.st-clofarabine.st-BMS.754807.st-GSK.650394.st-QS11.st-AUY922.st-barasertib.st"
"rna","solid_regorafenib","solid","regorafenib","silmitasertib.st-quizartinib.st-TW.37.st-tamatinib.st-importazole.st-WZ4002.st-NSC632839.st-X3.Cl.AHPC.st-Cisplatin.st-salermide.st-JNK.9L.st-PF.3758309.st-omacetaxine.mepesuccinate.st-TKI258.st-Tipifarnib.st-alvocidib.st-thapsigargin.st"
"rna","solid_RG.108","solid","RG.108","GMX.1778.st-BIRB.0796.st-HBX.41108.st-CAY10618.st-LFM.A13.st-I.BET151.st-Panobinostat.st-oligomycin.a.st-shikonin.st-clofarabine.st-CD.1530.st-FQI.2.st-SB52334.st-FH535.st"
"rna","solid_RITA","solid","RITA","AT.7519.st-temsirolimus.st-KIN001.244.st-PF.573228.st-AZD7762.st-YM201636.st-CEP.701.st-Genentech.Cpd.10.st-I.BET.762.st-TPCA.1.st-importazole.st-KU.0060648.st-PHA.793887.st-Ch.55.st-XL.184.st-Compound.7d.cis.st-CP466722.st-hyperforin.st-KIN001.102.st-dinaciclib.st-QL.X.138.st-WP1130.st-ABT.737.st-simvastatin.st-TG.101348.st-WZ3105.st-BMS.345541.st-JQ.1.st-NSC632839.st-phloretin.st-phenformin.st-ibrutinib.st-TAE684.st-AP.24534.st-QS11.st-austocystin.d.st-SR.II.138A.st"
"rna","solid_ruxolitinib","solid","ruxolitinib","PF.184.st-ABT.263.st-PF.573228.st-marinopyrrole.A.st-JQ.1.st-Vinblastine.st-NSC23766.st-Topotecan.st-SB.431542.st-ibrutinib.st-LE.135.st-Irinotecan.st-TKI258.st-AA.COCF3.st"
"rna","solid_SB.225002","solid","SB.225002","KU.0063794.st-alvocidib.st-ciclopirox.st-niclosamide.st-narciclasine.st-PF.3758309.st-omacetaxine.mepesuccinate.st-AEW541.st-BX.795.st-WZ4002.st-momelotinib.st-LE.135.st-BHG712.st-VX.11e.st-SB.431542.st"
"rna","solid_SCH.79797","solid","SCH.79797","SCH.79797.st-LRRK2.IN.1.st-AZD0530.st-Compound.23.citrate.st-SR.II.138A.st-ciclopirox.st-Erlotinib.st-lapatinib.st-neratinib.st-CD.1530.st-GSK.650394.st-Merck60.st-spautin.1.st-salermide.st-Midostaurin.st-NSC.207895.st-silmitasertib.st-importazole.st-Parthenolide.st-cabozantinib.st-YM.155.st-CX.5461.st-NVP.BEZ235.st-UNC0638.st-momelotinib.st-ML162.st-necrosulfonamide.st-XL.184.st-BX.795.st-QL.XII.47.st-NSC632839.st-DBeQ.st-Elesclomol.st-OSI.027.st-pluripotin.st-simvastatin.st-THZ.2.49.st-AT7867.st-lovastatin.st-WZ3105.st-CI.1040.st-ETP.46464.st"
"rna","solid_SGX.523","solid","SGX.523","YM201636.st-PF.573228.st-NSC632839.st-nakiterpiosin.st-importazole.st-isoevodiamine.st-BHG712.st-GW843682X.st-JW.74.st-salermide.st-Bleomycin.st-QS11.st-GSK.650394.st-Cetuximab.st-JNK.9L.st-AT13387.st-brefeldin.A.st"
"rna","solid_shikonin","solid","shikonin","shikonin.st-JNK.9L.st-HG.6.64.1.st-Obatoclax.Mesylate.st-Tipifarnib.st-thapsigargin.st-Doxorubicin.st-triptolide.st-I.BET151.st-silmitasertib.st-PIK.93.st-Rapamycin.st-AZD4547.st-Cisplatin.st"
"rna","solid_simvastatin","solid","simvastatin","OSI.027.st-simvastatin.st-XL.184.st-Elesclomol.st-foretinib.st-ABT.263.st-importazole.st-lovastatin.st-AZD7762.st-GSK.650394.st-X17.AAG.st-Cetuximab.st-Vinorelbine.st-TKI258.st-AUY922.st-LAQ824.st-PD.0332991.st-Methotrexate.st-QS11.st"
"rna","solid_SNX.2112","solid","SNX.2112","QL.X.138.st-SNX.2112.st-temsirolimus.st-canertinib.st-GSK2126458.st-hyperforin.st-QL.XII.47.st-X5.FU.st-AT13387.st-tamatinib.st-Bosutinib.st-PHA.793887.st-FK866.st-Gemcitabine.st-AP.24534.st-AZD8055.st-GSK.1904529A.st-JQ12.st-CAY10618.st"
"rna","solid_Sorafenib","solid","Sorafenib","Bortezomib.st-bardoxolone.methyl.st-momelotinib.st-WP1130.st-cabozantinib.st-pluripotin.st-vincristine.st-DMOG.st-CI.1040.st-RDEA119.st-KX2.391.st-Panobinostat.st-Parthenolide.st-cediranib.st-GSK1120212.st-necrosulfonamide.st-SMER.3.st-YM.155.st-apicidin.st-DBeQ.st-SN.38.st-AZD4547.st-NSC23766.st-RAF265.st-silmitasertib.st-dabrafenib.st-CEP.701.st-avicin.D.st-GSK.650394.st-AT13387.st-neratinib.st-Merck60.st-Cetuximab.st-OSU.03012.st-BAY.61.3606.st"
"rna","solid_spautin.1","solid","spautin.1","spautin.1.st-Bleomycin.st-Midostaurin.st-BX.795.st-SN.38.st-CX.5461.st-MP470.st-NVP.BSK805.st-EKB.569.st-LRRK2.IN.1.st-KU.0060648.st-WZ8040.st-NVP.ADW742.st-epigallocatechin.3.monogallate.st-Compound.23.citrate.st"
"rna","solid_SR.II.138A","solid","SR.II.138A","Merck60.st-KU.0063794.st-SR.II.138A.st-neratinib.st-Compound.23.citrate.st-Erlotinib.st-AZD0530.st-CR.1.31B.st-PF.3758309.st-salermide.st-SN.38.st-momelotinib.st-tandutinib.st-importazole.st-Midostaurin.st-Bleomycin.st"
"rna","solid_SRT.1720","solid","SRT.1720","epigallocatechin.3.monogallate.st-EKB.569.st-barasertib.st-Merck60.st-NVP.BSK805.st-WZ8040.st-BMS.754807.st-CX.5461.st-BX.795.st-Irinotecan.st-spautin.1.st-SN.38.st-CI.1040.st-LE.135.st"
"rna","solid_SU11274","solid","SU11274","AM.580.st-GW843682X.st-PHA.793887.st-SID.26681509.st-RAF265.st-MK.1775.st-triptolide.st-X3.Cl.AHPC.st-FQI.2.st-PL.DI.st-Lisitinib.st-AKT.inhibitor.VIII.st-JNK.9L.st-Bleomycin.st-PF.562271.st-BAY.61.3606.st-PD.0332991.st"
"rna","solid_Sunitinib","solid","Sunitinib","Sunitinib.st-NVP.BSK805.st-AEW541.st-NSC23766.st-ISOX.st-marinopyrrole.A.st-KIN001.102.st-WP1130.st-dacarbazine.st-GSK1059615.st-PF.573228.st-ABT.737.st-Dasatinib.st-GSK1070916.st-Genentech.Cpd.10.st-SNS.032.st-KU.0060648.st-TG.101348.st-apicidin.st-JQ.1.st-AS605240.st-BIRB.0796.st-ML210.st-bardoxolone.methyl.st-RAF265.st-ZSTK474.st-JW.74.st-DMOG.st-triazolothiadiazine.st-belinostat.st-GSK.650394.st-BAY.61.3606.st-ibrutinib.st-oligomycin.a.st-austocystin.d.st-QS11.st-AUY922.st"
"rna","solid_T0901317","solid","T0901317","AZD4547.st-I.BET151.st-Panobinostat.st-Bortezomib.st-PIK.93.st-apicidin.st-cabozantinib.st-purmorphamine.st-vincristine.st-NSC.207895.st-Parthenolide.st-dabrafenib.st-fluvastatin.st-KX2.391.st-JW.74.st-AS605240.st-HBX.41108.st-isoevodiamine.st-Cisplatin.st-THZ.2.49.st-cucurbitacin.I.st-PL.DI.st-methylstat.st-momelotinib.st-Tipifarnib.st-Ispinesib.Mesylate.st-paclitaxel.st-OSU.03012.st-thapsigargin.st-leptomycin.B.st-embelin.st-BYL.719.st-Gefitinib.st-ciclopirox.st-KU.0063794.st-Doxorubicin.st-CD.1530.st-NVP.231.st-TKI258.st-ZM.447439.st-shikonin.st-TW.37.st-Epothilone.B.st-oligomycin.a.st-HG.6.64.1.st-AT13387.st-AUY922.st-MLN4924.st-LAQ824.st"
"rna","solid_TAE684","solid","TAE684","TAE684.st-BIBW2992.st-epigallocatechin.3.monogallate.st-neratinib.st-EKB.569.st-Erlotinib.st-AZD0530.st-barasertib.st-WZ8040.st-Compound.23.citrate.st-SCH.79797.st-CR.1.31B.st-BMS.754807.st-lapatinib.st-LRRK2.IN.1.st-brefeldin.A.st-SR.II.138A.st-Topotecan.st-Irinotecan.st-XL.184.st-spautin.1.st-SN.38.st-necrosulfonamide.st-NSC.207895.st-Midostaurin.st-simvastatin.st-tandutinib.st"
"rna","solid_TAK.715","solid","TAK.715","Merck60.st-KU.0063794.st-SB52334.st-AS601245.st-tosedostat.st-Vandetanib.st-GSK429286A.st-BX.795.st-CI.1040.st-PD.0332991.st-apicidin.st-Vinblastine.st-AZD4547.st-BI.2536.st"
"rna","solid_tandutinib","solid","tandutinib","DMOG.st-quizartinib.st-necrosulfonamide.st-momelotinib.st-cabozantinib.st-DBeQ.st-bardoxolone.methyl.st-RDEA119.st-Parthenolide.st-GSK1120212.st-STF.31.st-tandutinib.st-Midostaurin.st-dabrafenib.st-WP1130.st-lovastatin.st-Pazopanib.st-XL.184.st-cediranib.st-neratinib.st-TAE684.st-lapatinib.st-BIBW2992.st-Erlotinib.st-AT13387.st-Compound.23.citrate.st-AZD0530.st-LAQ824.st-epigallocatechin.3.monogallate.st-thapsigargin.st-GSK.650394.st-X17.AAG.st-SR.II.138A.st"
"rna","solid_TG.101348","solid","TG.101348","TG.101348.st-KU.0060648.st-NVP.BSK805.st-KIN001.102.st-SCH.529074.st-ABT.263.st-canertinib.st-Elesclomol.st-PF.184.st-temsirolimus.st-WZ8040.st-NVP.ADW742.st-OSI.027.st-tamatinib.st-AT.7519.st-I.BET.762.st-indisulam.st-LY317615.st-CP466722.st-BHG712.st-GW.441756.st-JQ12.st-LBW242.st-Mitomycin.C.st-Topotecan.st-PD.0332991.st-GSK.1904529A.st-PF.562271.st"
